"[all run data]","count turtles","count leoes","count hienas","count turtles","count leoes","count hienas","count turtles","count leoes","count hienas","count turtles","count leoes","count hienas","count turtles","count leoes","count hienas","count turtles","count leoes","count hienas","count turtles","count leoes","count hienas","count turtles","count leoes","count hienas","count turtles","count leoes","count hienas","count turtles","count leoes","count hienas"
,"44","44","0","48","43","5","47","46","1","41","40","1","42","40","2","42","41","1","45","42","3","47","46","1","45","45","0","42","40","2"
,"44","44","0","48","43","5","47","46","1","41","40","1","42","40","2","42","41","1","45","42","3","47","46","1","45","45","0","42","40","2"
,"44","44","0","48","43","5","47","46","1","41","40","1","42","40","2","42","41","1","45","42","3","47","46","1","45","45","0","42","40","2"
,"44","44","0","48","43","5","47","46","1","41","40","1","42","40","2","42","41","1","45","42","3","46","46","0","45","45","0","41","40","1"
,"44","44","0","48","43","5","47","46","1","41","40","1","42","40","2","42","41","1","45","42","3","46","46","0","45","45","0","41","40","1"
,"44","44","0","48","43","5","47","46","1","41","40","1","42","40","2","42","41","1","45","42","3","46","46","0","45","45","0","41","40","1"
,"44","44","0","48","43","5","47","46","1","41","40","1","42","40","2","42","41","1","45","42","3","46","46","0","45","45","0","40","40","0"
,"44","44","0","48","43","5","47","46","1","41","40","1","42","40","2","42","41","1","45","42","3","46","46","0","45","45","0","40","40","0"
,"44","44","0","48","43","5","47","46","1","41","40","1","42","40","2","42","41","1","45","42","3","46","46","0","45","45","0","40","40","0"
,"44","44","0","48","43","5","47","46","1","41","40","1","42","40","2","42","41","1","44","42","2","46","46","0","45","45","0","40","40","0"
,"44","44","0","48","43","5","47","46","1","41","40","1","42","40","2","42","41","1","44","42","2","46","46","0","45","45","0","40","40","0"
,"44","44","0","48","43","5","47","46","1","41","40","1","42","40","2","42","41","1","44","42","2","46","46","0","45","45","0","40","40","0"
,"44","44","0","48","43","5","47","46","1","41","40","1","42","40","2","42","41","1","44","42","2","46","46","0","45","45","0","40","40","0"
,"44","44","0","48","43","5","47","46","1","40","40","0","42","40","2","42","41","1","44","42","2","46","46","0","45","45","0","40","40","0"
,"44","44","0","48","43","5","47","46","1","40","40","0","42","40","2","42","41","1","44","42","2","46","46","0","45","45","0","40","40","0"
,"44","44","0","48","43","5","47","46","1","40","40","0","42","40","2","42","41","1","44","42","2","46","46","0","45","45","0","40","40","0"
,"44","44","0","48","43","5","47","46","1","40","40","0","42","40","2","42","41","1","44","42","2","46","46","0","45","45","0","40","40","0"
,"44","44","0","48","43","5","47","46","1","40","40","0","42","40","2","42","41","1","44","42","2","46","46","0","45","45","0","40","40","0"
,"44","44","0","48","43","5","47","46","1","40","40","0","42","40","2","42","41","1","44","42","2","46","46","0","45","45","0","40","40","0"
,"44","44","0","48","43","5","47","46","1","40","40","0","42","40","2","42","41","1","44","42","2","46","46","0","45","45","0","40","40","0"
,"44","44","0","48","43","5","47","46","1","40","40","0","42","40","2","42","41","1","44","42","2","46","46","0","45","45","0","40","40","0"
,"44","44","0","48","43","5","47","46","1","40","40","0","42","40","2","42","41","1","44","42","2","46","46","0","45","45","0","40","40","0"
,"44","44","0","48","43","5","47","46","1","40","40","0","42","40","2","42","41","1","44","42","2","46","46","0","45","45","0","40","40","0"
,"44","44","0","48","43","5","46","46","0","40","40","0","42","40","2","42","41","1","44","42","2","46","46","0","45","45","0","40","40","0"
,"44","44","0","48","43","5","46","46","0","40","40","0","42","40","2","42","41","1","44","42","2","46","46","0","45","45","0","40","40","0"
,"44","44","0","47","43","4","46","46","0","40","40","0","42","40","2","42","41","1","44","42","2","46","46","0","45","45","0","40","40","0"
,"44","44","0","47","43","4","46","46","0","40","40","0","42","40","2","42","41","1","44","42","2","46","46","0","45","45","0","40","40","0"
,"44","44","0","47","43","4","46","46","0","40","40","0","42","40","2","42","41","1","44","42","2","46","46","0","45","45","0","40","40","0"
,"44","44","0","46","43","3","46","46","0","40","40","0","42","40","2","42","41","1","44","42","2","46","46","0","45","45","0","40","40","0"
,"44","44","0","46","43","3","46","46","0","40","40","0","41","40","1","42","41","1","44","42","2","46","46","0","45","45","0","40","40","0"
