"BehaviorSpace results (NetLogo 6.3.0)"
"trabalhoIAA - Cópia.nlogo"
"teste7"
"10/22/2023 16:44:07:731 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","percV","show-energy?","percA","energiaAlimento","penergH","reproducao_leoes","reproducao_hienas","nleao","percC","reproducao?","tempo_descanso","nhienas","qenergia","penergL","[step]","count turtles","count hienas","count leoes"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","261","3930","3930","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","95","8411","8411","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","262","3930","3930","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","263","3930","3930","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","264","3930","3930","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","265","3930","3930","0"
"5","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","81","33065","1348","31717"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","266","3930","3930","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","96","8411","8411","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","267","3930","3930","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","268","3930","3930","0"
"9","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","78","17599","14843","2756"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","269","3930","3930","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","270","3930","3930","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","271","3930","3930","0"
"6","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","81","16814","10279","6535"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","97","8411","8411","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","272","3930","3930","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","273","3930","3930","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","274","3930","3930","0"
"1","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","54","5596","958","4638"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","275","3930","3930","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","276","3930","3930","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","277","3930","3930","0"
"8","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","71","17707","14623","3084"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","278","3930","3930","0"
"2","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","85","16767","13707","3060"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","98","8411","8411","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","279","3930","3930","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","280","3930","3930","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","281","3930","3930","0"
"5","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","82","34868","1321","33547"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","282","3930","3930","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","283","3930","3930","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","284","3930","3930","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","99","8411","8411","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","285","3930","3930","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","286","3930","3930","0"
"10","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","78","17816","15267","2549"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","287","3930","3930","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","288","3930","3930","0"
"1","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","55","6027","1014","5013"
"4","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","76","18853","18149","704"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","289","3930","3930","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","290","3930","3930","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","100","8411","8411","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","291","3930","3930","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","292","3930","3930","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","293","3930","3930","0"
"6","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","82","17527","10990","6537"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","294","3930","3930","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","101","8411","8411","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","295","3930","3930","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","296","3930","3930","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","297","3930","3930","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","298","3930","3930","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","299","3930","3930","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","102","8411","8411","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","300","3930","3930","0"
"5","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","83","36764","1341","35423"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","301","3930","3930","0"
"9","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","79","18789","16072","2717"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","302","3930","3930","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","303","3930","3930","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","103","8411","8411","0"
"1","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","56","6465","1089","5376"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","304","3930","3930","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","305","3930","3930","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","306","3930","3930","0"
"2","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","86","17858","14852","3006"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","307","3930","3930","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","308","3930","3930","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","104","8411","8411","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","309","3930","3930","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","310","3930","3930","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","311","3930","3930","0"
"8","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","72","18909","15873","3036"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","312","3930","3930","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","313","3930","3930","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","105","8411","8411","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","314","3930","3930","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","315","3930","3930","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","316","3930","3930","0"
"10","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","79","19006","16528","2478"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","317","3930","3930","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","318","3930","3930","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","106","8411","8411","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","319","3930","3930","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","320","3930","3930","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","321","3930","3930","0"
"5","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","84","38744","1354","37390"
"6","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","83","18156","11710","6446"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","322","3930","3930","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","323","3930","3930","0"
"1","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","57","6919","1146","5773"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","324","3930","3930","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","107","8411","8411","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","325","3930","3930","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","326","3930","3930","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","327","3930","3930","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","328","3930","3930","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","329","3930","3930","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","330","3930","3930","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","108","8411","8411","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","331","3930","3930","0"
"4","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","77","20416","19784","632"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","332","3930","3930","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","333","3930","3930","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","334","3930","3930","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","335","3930","3930","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","336","3930","3930","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","337","3930","3930","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","109","8411","8411","0"
"9","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","80","20113","17473","2640"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","338","3930","3930","0"
"2","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","87","19011","16076","2935"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","339","3930","3930","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","340","3930","3930","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","341","3930","3930","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","342","3930","3930","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","110","8411","8411","0"
"1","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","58","7324","1211","6113"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","343","3930","3930","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","344","3930","3930","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","345","3930","3930","0"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","346","3930","3930","0"
"5","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","85","40737","1409","39328"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","347","3930","3930","0"
